"","OBJECTID","PA_area"
"2077",3090,622859744.326398
"2078",3091,620148970.286856
"2079",3092,620161896.324811
"2080",3093,619242673.710848
"2081",3094,619241459.112226
"2082",3095,620154579.717511
"2083",3096,620038522.011366
"2084",3097,586576802.241092
"2085",3098,620148970.286856
"2086",3099,620148970.286701
"2087",3100,620148970.286856
"2088",3101,620148970.287012
"2089",3102,363091979.539199
"2090",3103,12422932.7191321
"2091",3104,34238036.2836533
"2092",3105,329477425.557344
"2093",3106,516836070.744819
"2094",3107,387429868.230718
"2095",3108,51559720.176944
"2096",3118,548017403.634079
"2097",3119,495909599.073637
"2098",3120,383875255.853096
"2099",3121,440136243.509599
"2100",3122,620376908.756907
"2101",3123,620376908.756907
"2102",3124,620376908.756748
"2103",3125,620376908.756907
"2104",3126,620376908.757061
"2105",3127,620376908.756907
"2106",3128,620376908.756748
"2107",3129,620376908.756907
"2108",3130,620376908.756748
"2109",3131,620376908.756907
"2110",3132,620402529.195045
"2111",3133,620091357.739877
"2112",3134,620376908.756907
"2113",3135,620376908.756748
"2114",3136,620376908.756748
"2115",3137,619128250.50708
"2116",3138,617383868.508955
"2117",3139,620351107.997411
"2118",3140,624844580.88369
"2119",3141,618864270.975101
"2120",3142,590027339.781102
"2121",3143,295604421.072144
"2122",3144,38083808.6698179
"2123",3160,21493887.4592282
"2124",3161,505419080.84246
"2125",3162,433601836.718005
"2126",3163,375389939.637279
"2127",3164,620376908.756433
"2128",3165,590046079.299188
"2129",3166,576391923.394358
"2130",3167,607008446.397915
"2131",3168,534086656.321671
"2132",3169,457855635.884837
"2133",3170,487409052.232414
"2134",3171,536917465.777799
"2135",3172,94519207.2434947
"2136",3173,80546695.3463179
"2137",3177,9088119.01385319
"2138",3178,43470150.8582127
"2139",3180,268300838.702185
"2140",3181,616899160.99159
"2141",3182,618211924.271773
"2142",3183,620376908.756748
"2143",3184,617406841.513592
"2144",3185,618215932.167365
"2145",3186,620376908.756907
"2146",3187,201330425.539496
"2147",3188,239731134.705689
"2148",3189,600297895.301879
"2149",3190,622603398.802153
"2150",3191,602766316.742686
"2151",3192,474569739.398337
"2152",3193,400502049.90663
"2153",3194,624370727.83692
"2154",3195,620461425.714012
"2155",3196,619251741.21056
"2156",3197,618603263.678126
"2157",3198,620662011.322004
"2158",3199,627344147.826237
"2159",3200,620393112.259863
"2160",3201,620376908.756907
"2161",3202,620376908.756907
"2162",3203,620376908.757061
"2163",3204,620376908.756907
"2164",3205,620371299.325938
"2165",3206,615559108.080302
"2166",3207,626383422.3135
"2167",3208,620376907.954314
"2168",3209,620376616.630631
"2169",3210,619677532.515052
"2170",3211,620062588.735296
"2171",3212,620334304.896811
"2172",3213,514508156.051199
"2173",3214,489701045.014192
"2174",3215,87749978.3487709
"2175",3224,9640767.683075
"2176",3229,231938755.064675
"2177",3230,31327831.6904355
"2178",3231,736040.643858981
"2179",3232,98608.819175662
"2180",3234,34939165.7596136
"2181",3235,431438732.962386
"2182",3236,620595528.942856
"2183",3237,620595528.942701
"2184",3238,620595528.942856
"2185",3239,620595528.94302
"2186",3240,620595528.942856
"2187",3241,620595528.942701
"2188",3242,620595528.942856
"2189",3243,620595528.942701
"2190",3244,620595528.942856
"2191",3245,557745338.8493
"2192",3246,581961852.906772
"2193",3247,620595528.942856
"2194",3248,620595528.942701
"2195",3249,620595528.942701
"2196",3250,620595528.942856
"2197",3251,615052589.402338
"2198",3252,620595528.942701
"2199",3253,620587204.259335
"2200",3254,618873362.099328
"2201",3255,610921140.938011
"2202",3256,155928678.983775
"2203",3273,283483937.727131
"2204",3274,621388076.944822
"2205",3275,666618876.850077
"2206",3276,543420011.641829
"2207",3277,171365706.645457
"2208",3278,426834544.640302
"2209",3279,589500059.173146
"2210",3280,595564819.255641
"2211",3281,620615845.600955
"2212",3282,620595528.942701
"2213",3283,620603166.864441
"2214",3284,621795415.608756
"2215",3285,603368352.821267
"2216",3286,230733470.610457
"2217",3287,148603466.096903
"2218",3288,12275951.8379217
"2219",3289,56507017.9521545
"2220",3290,566142375.283772
"2221",3291,550629002.334061
"2222",3292,300269968.223516
"2223",3293,171773230.360101
"2224",3294,281834729.045596
"2225",3295,608663576.319053
"2226",3296,618349602.697271
"2227",3297,619994862.603129
"2228",3298,620595528.942856
"2229",3299,620595528.942856
"2230",3300,484867191.684895
"2231",3301,33388973.2480224
"2232",3302,692621558.383239
"2233",3303,967577349.818154
"2234",3304,579350201.096384
"2235",3305,78223304.2767997
"2236",3306,382786295.511782
"2237",3307,621077982.02482
"2238",3308,621177509.422569
"2239",3309,620595528.94302
"2240",3310,620595528.942856
"2241",3311,620582096.244711
"2242",3312,630165423.295945
"2243",3313,620589219.689204
"2244",3314,620595528.942856
"2245",3315,620595528.942856
"2246",3316,620595528.94302
"2247",3317,620595528.942856
"2248",3318,620634908.389448
"2249",3319,621869548.069771
"2250",3320,620595528.942856
"2251",3321,620595528.942856
"2252",3322,620595528.942701
"2253",3323,619263685.586575
"2254",3324,620432148.415572
"2255",3325,619899375.568944
"2256",3326,620341722.416368
"2257",3327,620595528.942856
"2258",3328,117371703.832985
"2259",3330,17012294.9001065
"2260",3331,309366040.607859
"2261",3332,151701749.328203
"2262",3336,2249116.69206569
"2263",3337,464313466.241987
"2264",3342,49275740.6039645
"2265",3346,20957804.310988
"2266",3347,597212866.942968
"2267",3348,620595528.94302
"2268",3349,348396307.65684
"2269",3353,24922106.9609607
"2270",3354,454523637.53378
"2271",3355,620804828.287243
"2272",3356,620804828.287403
"2273",3357,620804828.287558
"2274",3358,620804828.287403
"2275",3359,620804828.287243
"2276",3360,620804828.287403
"2277",3361,620804828.287243
"2278",3362,553292722.951542
"2279",3363,312628731.803743
"2280",3364,108467930.597526
"2281",3365,538586813.293483
"2282",3366,620804828.287243
"2283",3367,620804828.287243
"2284",3368,620804828.287403
"2285",3369,612242761.073773
"2286",3370,516416809.322059
"2287",3371,620804828.287403
"2288",3372,620804828.287558
"2289",3373,591053144.072049
"2290",3374,106212109.62514
"2291",3391,248659920.65945
"2292",3392,621642359.294131
"2293",3393,662030794.122438
"2294",3394,620709815.817803
"2295",3395,428729262.635075
"2296",3396,1118948.41154581
"2297",3397,270491603.034019
"2298",3398,383530507.069814
"2299",3399,600096482.46638
"2300",3400,621145634.624726
"2301",3401,620921956.824359
"2302",3402,621711497.859873
"2303",3403,620960215.981407
"2304",3404,611389991.136146
"2305",3405,465982034.505792
"2306",3406,168262314.511049
"2307",3407,139217224.157715
"2308",3408,620804828.287403
"2309",3409,620804828.287403
"2310",3410,620804828.287243
"2311",3411,609391883.847577
"2312",3412,83145127.6983902
"2313",3413,363943402.523881
"2314",3414,620804828.287243
"2315",3415,619002836.622775
"2316",3416,619478997.141068
"2317",3417,620585071.202957
"2318",3418,620913873.377078
"2319",3419,357742776.054214
"2320",3420,621124607.030174
"2321",3421,1113799811.71434
"2322",3422,525756227.953612
"2323",3424,160590024.550616
"2324",3425,617022852.174626
"2325",3426,619096406.193356
"2326",3427,620804828.287558
"2327",3428,620804828.287403
"2328",3429,621346734.019171
"2329",3430,628108612.704446
"2330",3431,620803121.690108
"2331",3432,620804828.287403
"2332",3433,620804828.287403
"2333",3434,620804828.287558
"2334",3435,620804828.287403
"2335",3436,620852042.198147
"2336",3437,616919278.986518
"2337",3438,616725988.65352
"2338",3439,620804828.287403
"2339",3440,620812805.766384
"2340",3441,619540957.632697
"2341",3442,620804828.287558
"2342",3443,620804828.287403
"2343",3444,620804828.287243
"2344",3445,620804828.287403
"2345",3446,117378268.651431
"2346",3448,113871162.596849
"2347",3449,620804828.287558
"2348",3450,345073349.586856
"2349",3452,3230739.74510196
"2350",3453,233407909.297804
"2351",3454,2346814.37128383
"2352",3455,149532777.751594
"2353",3465,426422725.291636
"2354",3466,620804828.287558
"2355",3467,619313739.876561
"2356",3468,146200840.147891
"2357",3469,127814515.259977
"2358",3472,27946384.6961482
"2359",3473,535982913.896507
"2360",3474,621004804.344139
"2361",3475,534320400.884847
"2362",3476,533288632.291886
"2363",3477,589182646.351411
"2364",3478,442378284.862991
"2365",3479,148178568.246052
"2366",3480,260094990.020167
"2367",3481,97895915.051651
"2368",3482,114032.491086506
"2369",3483,62371957.0160282
"2370",3484,480506437.550163
"2371",3485,621004804.343987
"2372",3486,621004804.344139
"2373",3487,499346350.295269
"2374",3488,20923431.2159632
"2375",3489,535207601.590972
"2376",3490,621004804.344294
"2377",3491,574346930.285776
"2378",3492,17037.845207006
"2379",3496,2495186.66852284
"2380",3509,8701261.86308475
"2381",3510,359013117.577147
"2382",3511,619946305.500578
"2383",3512,620178406.652549
"2384",3513,621358706.362297
"2385",3514,442484939.585298
"2386",3515,389234.468793353
"2387",3517,49794179.7269472
"2388",3518,321111889.624673
"2389",3519,520854872.291723
"2390",3520,620106151.243201
"2391",3521,621051171.837362
"2392",3522,622140952.259994
"2393",3523,621689059.294428
"2394",3524,186916623.876132
"2395",3525,65794689.7052626
"2396",3526,568891118.654812
"2397",3527,621004804.344139
"2398",3528,621004804.343987
"2399",3529,619891274.079812
"2400",3530,124301250.329774
"2401",3531,88341425.0519481
"2402",3532,617601348.737527
"2403",3533,621004804.343987
"2404",3534,545496990.036324
"2405",3535,619299281.520675
"2406",3536,621004804.344452
"2407",3537,621004804.343987
"2408",3538,540671308.710163
"2409",3539,623950834.877394
"2410",3540,409629025.347897
"2411",3541,66632301.9793451
"2412",3543,264597371.421202
"2413",3544,620815130.222953
"2414",3545,610753146.538346
"2415",3546,616029025.367431
"2416",3547,624973585.522833
"2417",3548,625765019.537285
"2418",3549,622150194.947851
"2419",3550,621005160.770332
"2420",3551,621005108.198767
"2421",3552,621017089.818813
"2422",3553,621004804.344139
"2423",3554,621004804.343987
"2424",3555,621215021.49651
"2425",3556,604265124.892668
"2426",3557,621004804.344139
"2427",3558,621008784.881726
"2428",3559,619772385.507988
"2429",3560,621004804.344294
"2430",3561,621004804.344139
"2431",3562,621004804.343987
"2432",3563,621004804.344139
"2433",3564,115596640.889249
"2434",3566,8248811.70578683
"2435",3567,591056823.329187
"2436",3568,608852645.494719
"2437",3569,229811026.943994
"2438",3570,213575029.509431
"2439",3571,478467153.603264
"2440",3572,16631299.6815496
"2441",3573,6243258.03105936
"2442",3583,27671037.9957649
"2443",3584,47425309.837442
"2444",3585,33503417.4053045
"2445",3586,7604412.44154946
"2446",3588,206417484.526203
"2447",3589,525987495.430838
"2448",3590,270883970.317808
"2449",3591,21216750.0994022
"2450",3592,107548722.693903
"2451",3594,11558069.6332928
"2452",3595,413147208.594145
"2453",3596,591141923.581785
"2454",3597,201122300.596324
"2455",3599,473386.885041708
"2456",3600,115764454.743366
"2457",3601,518012642.110863
"2458",3602,65925380.3556034
"2459",3604,142488579.588007
"2460",3605,621195454.775475
"2461",3606,620874832.729644
"2462",3607,138495006.117808
"2463",3611,351105484.408949
"2464",3612,434489214.973801
"2465",3613,279453281.495096
"2466",3614,241383167.701856
"2467",3615,83000760.7945225
"2468",3625,8367045.6908145
"2469",3626,290706213.551549
"2470",3627,480752001.305088
"2471",3628,619362413.587468
"2472",3629,620982677.878353
"2473",3630,138790834.749571
"2474",3634,4440.89212116785
"2475",3635,366141668.039007
"2476",3636,621195454.775475
"2477",3637,621195454.775316
"2478",3638,621195454.775158
"2479",3639,179247650.787075
"2480",3641,340220544.670085
"2481",3642,621195454.775316
"2482",3643,621195454.775158
"2483",3644,476079075.866666
"2484",3645,15072738.0094187
"2485",3647,428090504.976477
"2486",3648,698121227.275751
"2487",3649,425466383.609728
"2488",3650,561960229.162081
"2489",3651,659837431.710472
"2490",3652,621195454.775158
"2491",3653,621195454.775158
"2492",3654,620190912.712051
"2493",3655,336390112.035235
"2494",3658,26996952.7552245
"2495",3659,188013829.918014
"2496",3660,186482939.91651
"2497",3661,115774599.464794
"2498",3662,575045802.963331
"2499",3663,621195454.775316
"2500",3664,621921453.77178
"2501",3665,626334296.698773
"2502",3666,626911147.708527
"2503",3667,574664489.926752
"2504",3668,615323473.908823
"2505",3669,621195454.775158
"2506",3670,619902389.030877
"2507",3671,609036868.875569
"2508",3672,621195454.775316
"2509",3673,621190170.576609
"2510",3674,620208460.625163
"2511",3675,621195454.775475
"2512",3676,621195454.775316
"2513",3677,621195454.775158
"2514",3678,621195454.775316
"2515",3679,116043934.20598
"2516",3682,37785588.1790543
"2517",3683,379031322.534489
"2518",3684,340412908.047146
"2519",3685,573277651.838327
"2520",3686,527437103.728511
"2521",3687,59188071.88449
"2522",3708,318622335.402996
"2523",3709,511937719.869883
"2524",3710,222420914.788798
"2525",3711,972118.061878759
"2526",3714,22016530.9113374
"2527",3717,153713107.504726
"2528",3718,621376777.353378
"2529",3719,617120129.618609
"2530",3720,120443813.979288
"2531",3724,212175216.184525
"2532",3725,621376777.353378
"2533",3726,621376777.352907
"2534",3727,621376777.353378
"2535",3728,582631393.230116
"2536",3729,122582696.009978
"2537",3731,19024448.0239421
"2538",3740,3232361.21084563
"2539",3741,317668620.311485
"2540",3742,612780363.868659
"2541",3743,584504053.137384
"2542",3744,177596972.323062
"2543",3748,4238226.37238777
"2544",3749,160579861.864073
"2545",3750,414305610.057434
"2546",3751,436444792.482816
"2547",3752,102210935.098729
"2548",3754,72273896.7872951
"2549",3755,591859173.185911
"2550",3756,621376777.353064
"2551",3757,281384983.33159
"2552",3759,27249137.7225808
"2553",3760,582053902.667416
"2554",3761,710449924.569045
"2555",3762,608018070.027307
"2556",3763,220252026.424814
"2557",3764,774505430.915069
"2558",3765,891450505.293586
"2559",3766,976110992.944287
"2560",3767,620211286.846574
"2561",3768,111018775.946009
"2562",3769,293208.090998536
"2563",3770,329000.449609853
"2564",3775,156252617.698268
"2565",3776,563149986.78147
"2566",3777,620974312.635705
"2567",3778,621376777.353224
"2568",3779,621376777.353224
"2569",3780,600528177.976912
"2570",3781,534914821.444231
"2571",3782,622593220.712406
"2572",3783,623437960.938673
"2573",3784,485657540.85711
"2574",3785,609997886.207677
"2575",3786,620569847.317108
"2576",3787,620243814.484642
"2577",3788,620423664.13859
"2578",3789,621376777.353224
"2579",3790,621376777.353064
"2580",3791,588163228.917153
"2581",3792,48518104.0867466
"2582",3796,2518052.42514235
"2583",3797,601555307.459306
"2584",3798,702570123.325731
"2585",3799,270212600.946804
"2586",3820,489586427.170476
"2587",3821,582165650.935353
"2588",3822,490647427.486702
"2589",3823,105887431.9401
"2590",3829,14945109.6298924
"2591",3830,479604283.128448
"2592",3831,257508894.228997
"2593",3832,236868069.023195
"2594",3833,260479280.034971
"2595",3836,100375972.482169
"2596",3837,364906182.68223
"2597",3838,384170242.458817
"2598",3839,618221350.152892
"2599",3840,621548769.960159
"2600",3841,428143664.714239
"2601",3843,104929559.540399
"2602",3844,394503809.693891
"2603",3845,289299281.117083
"2604",3846,262297987.650476
"2605",3847,24556022.2922329
"2606",3848,2753878.82747709
"2607",3849,122157972.559931
"2608",3853,38872870.3102933
"2609",3854,142217404.054601
"2610",3855,92217150.8374043
"2611",3856,29518755.0157861
"2612",3867,185071401.928876
"2613",3868,513019526.056965
"2614",3869,319843705.626174
"2615",3871,360360694.818661
"2616",3872,686785888.673966
"2617",3873,621548769.960003
"2618",3874,607426089.297866
"2619",3875,10940492.6579905
"2620",3876,546736434.211163
"2621",3877,658397774.499703
"2622",3878,861155213.520306
"2623",3879,622440305.974018
"2624",3880,397394865.775104
"2625",3881,24504731.6100895
"2626",3884,3189421.61316175
"2627",3885,480564207.850688
"2628",3886,392330099.849786
"2629",3887,8642363.42608864
"2630",3888,69175460.6287469
"2631",3889,78103798.5352415
"2632",3890,94061173.506618
"2633",3891,171603168.32651
"2634",3892,132426099.219034
"2635",3893,544250486.974798
"2636",3894,567349494.200229
"2637",3895,582305933.210948
"2638",3896,606292906.021244
"2639",3897,568122510.756504
"2640",3898,553121071.180383
"2641",3899,580755149.632254
"2642",3900,610323095.94806
"2643",3901,621548769.960159
"2644",3902,610037543.688929
"2645",3903,165498606.49388
"2646",3908,88155132.0867273
"2647",3909,641658586.053478
"2648",3910,601675058.023785
"2649",3911,35909026.9660654
"2650",3913,123997867.389006
"2651",3914,522618186.578016
"2652",3915,192537077.438845
"2653",3922,101265590.35934
"2654",3923,512165945.315733
"2655",3924,21703295.7090316
"2656",3925,13910459.2048535
"2657",3930,69426416.6323693
"2658",3931,230676600.042658
"2659",3932,388621790.053551
"2660",3933,621711430.58746
"2661",3934,552871157.771587
"2662",3935,228293901.742826
"2663",3938,100909426.302706
"2664",3939,25895900.5236827
"2665",3942,193514158.274427
"2666",3943,444395630.87032
"2667",3944,574073223.601428
"2668",3945,279120979.066832
"2669",3948,16471526.5581531
"2670",3949,460255529.846152
"2671",3950,2054190.28219908
"2672",3951,203244908.476582
"2673",3952,596382510.832302
"2674",3953,573080304.398516
"2675",3954,36859.9594218868
"2676",3956,147459611.57818
"2677",3957,546633549.314969
"2678",3958,285160406.922627
"2679",3959,36003713.6497564
"2680",3961,485518.197434676
"2681",3970,42742833.774738
"2682",3973,58747511.5698124
"2683",3974,66878144.5233163
"2684",3976,95741534.1564367
"2685",3979,43806975.0113163
"2686",3980,25906450.5423885
"2687",3981,65992185.6133389
"2688",3983,201898962.187362
"2689",3984,607733010.910915
"2690",3985,336681564.681101
"2691",3986,316371055.018777
"2692",3987,53128642.485638
"2693",3988,267812195.917821
"2694",3989,621711430.586994
"2695",3990,621711430.586994
"2696",3991,435225808.916687
"2697",3992,409019698.846007
"2698",3993,558554550.267609
"2699",3994,105646.6090644
"2700",3996,124391124.90045
"2701",3997,621681923.18533
"2702",3998,621711430.587149
"2703",3999,138352563.610862
"2704",4005,251888828.254778
"2705",4006,606940398.415108
"2706",4007,582497327.776357
"2707",4008,467998751.98596
"2708",4009,327236870.195182
"2709",4010,5307320.49849745
"2710",4011,45613019.7391849
"2711",4012,29860109.4833158
"2712",4013,265984865.692673
"2713",4014,94283935.5136766
"2714",4020,33128671.6090609
"2715",4021,605530337.235951
"2716",4022,260679317.381609
"2717",4025,220435739.132574
"2718",4026,442456097.901715
"2719",4027,123034366.653936
"2720",4034,404245915.237531
"2721",4035,609140958.107589
"2722",4036,476002182.233422
"2723",4037,433897407.977716
"2724",4038,17245724.0077142
"2725",4040,308969.35527952
"2726",4041,34851315.4018693
"2727",4042,514552272.807257
"2728",4043,621711430.587307
"2729",4044,361307234.314306
"2730",4045,621864757.33494
"2731",4046,474631014.928154
"2732",4047,432068259.538364
"2733",4048,37774391.0582767
"2734",4049,178558049.275259
"2735",4050,493793316.514258
"2736",4051,389145142.513676
"2737",4053,199035.796774703
"2738",4054,161587066.690148
"2739",4055,603034077.242665
"2740",4056,627732098.311857
"2741",4057,429495936.279672
"2742",4060,10902148.7041059
"2743",4061,503065060.63138
"2744",4062,49068608.8888391
"2745",4064,119025625.743863
"2746",4065,481086299.235857
"2747",4066,10350866.4494663
"2748",4069,24884186.5086399
"2749",4081,1657803.50543194
"2750",4085,14930555.519217
"2751",4086,27765421.2062673
"2752",4088,35792091.3029821
"2753",4090,62250288.9661457
"2754",4091,36273410.3188484
"2755",4092,28328330.1996749
"2756",4095,1152317.67809271
"2757",4096,2390597.97958936
"2758",4100,470210015.894098
"2759",4101,621864757.334465
"2760",4102,621864757.334465
"2761",4103,362708719.445779
"2762",4104,4447940.80347606
"2763",4105,32609142.9594783
"2764",4106,419099358.629644
"2765",4107,187767507.769983
"2766",4108,15577290.7065358
"2767",4109,513591689.283878
"2768",4110,613134417.235292
"2769",4111,45244618.0585299
"2770",4117,29568642.8994193
"2771",4118,285117268.457562
"2772",4119,309575716.27567
"2773",4120,251805982.569315
"2774",4124,193377445.91444
"2775",4125,183734833.017933
"2776",4133,120075766.848513
"2777",4134,96990407.3470472
"2778",4137,3488828.26386281
"2779",4146,149417949.149583
"2780",4147,625852809.139202
"2781",4148,483277627.825196
"2782",4149,312902277.857799
"2783",4150,63212781.8113763
"2784",4151,11485.8308961622
"2785",4152,250036241.466828
"2786",4153,569014075.480147
"2787",4154,621864757.334625
"2788",4155,621864757.334782
"2789",4156,211359806.806272
"2790",4157,388087670.496627
"2791",4158,593846577.846236
"2792",4159,191466045.411371
"2793",4161,6770827.85568136
"2794",4162,154403371.061926
"2795",4163,223855927.9299
"2796",4164,10712570.1051714
"2797",4165,555239244.989929
"2798",4166,339405530.660435
"2799",4167,609383027.142035
"2800",4168,628808804.220853
"2801",4169,429416364.846299
"2802",4173,391688804.993421
"2803",4174,238732729.461816
"2804",4178,256911.036652211
"2805",4179,17742338.2388318
"2806",4180,57654676.1736839
"2807",4181,269667473.55753
"2808",4182,4030383.04789774
"2809",4197,92382239.7014295
"2810",4198,123016151.449405
"2811",4199,78862957.5483844
"2812",4200,8996090.31924747
"2813",4202,152362023.340943
"2814",4203,164225620.584612
"2815",4204,193832394.155672
"2816",4205,1154472.352674
"2817",4206,1437015.02233196
"2818",4212,213752006.184574
"2819",4213,618573527.186583
"2820",4214,507437898.673084
"2821",4215,61358463.7294166
"2822",4218,400141491.358892
"2823",4219,622008748.412872
"2824",4220,504036632.818991
"2825",4221,342342700.88895
"2826",4222,622949057.656784
"2827",4236,89662048.2486889
"2828",4237,29095270.9911514
"2829",4245,88016243.036386
"2830",4246,7622491.0322903
"2831",4251,23731834.247748
"2832",4258,22154588.968976
"2833",4259,470789963.362997
"2834",4260,398622672.171386
"2835",4261,42031.1629199833
"2836",4264,8947766.45704288
"2837",4265,400426289.444505
"2838",4266,616473021.535599
"2839",4267,622008748.413185
"2840",4268,397792833.345864
"2841",4270,4928012.1103645
"2842",4271,11139683.7204271
"2843",4272,43677213.2900545
"2844",4274,148425201.256957
"2845",4275,486234422.01472
"2846",4276,318394364.411911
"2847",4277,449242891.162339
"2848",4278,628729815.719443
"2849",4279,580718862.34064
"2850",4280,474381884.542196
"2851",4281,445117696.960406
"2852",4282,7237369.08670221
"2853",4285,61470860.3697703
"2854",4286,309892259.392357
"2855",4288,66778381.1371037
"2856",4289,99582058.6859646
"2857",4290,272958279.510827
"2858",4291,147428630.39415
"2859",4292,541761863.011426
"2860",4293,123907070.575269
"2861",4307,2807242.66232731
"2862",4308,222235681.999099
"2863",4309,577269233.238278
"2864",4310,474206046.868356
"2865",4311,398629402.576663
"2866",4312,41530810.4206347
"2867",4314,2709800.31013657
"2868",4315,661468.839391125
"2869",4316,187103029.801918
"2870",4317,84010961.2390008
"2871",4318,47072854.0915539
"2872",4325,116287061.349466
"2873",4326,69151965.5029617
"2874",4330,238012592.494052
"2875",4331,622143402.141997
"2876",4332,622143402.142155
"2877",4333,361579629.149725
"2878",4334,501101728.505881
"2879",4347,588796.38177192
"2880",4357,393663554.034947
"2881",4358,59461040.5895707
"2882",4364,21669781.4057987
"2883",4365,164181191.652873
"2884",4370,5828616.34355992
"2885",4371,89967439.7531711
"2886",4372,594883052.220638
"2887",4373,524399466.989769
"2888",4374,530261271.069546
"2889",4375,13233151.4645717
"2890",4376,9872082.58977659
"2891",4377,57675981.7147009
"2892",4378,378056346.510774
"2893",4379,622143402.142313
"2894",4380,600220037.024654
"2895",4381,56210891.8146381
"2896",4382,571793918.095263
"2897",4385,102503084.063986
"2898",4386,74751514.5320763
"2899",4388,209565896.810903
"2900",4389,195231331.357324
"2901",4390,357521059.75781
"2902",4391,123426296.690151
"2903",4392,553833204.645541
"2904",4393,847863143.450076
"2905",4394,538555966.059461
"2906",4395,151164179.155925
"2907",4399,13986440.656818
"2908",4400,455675036.756566
"2909",4402,33739498.6547618
"2910",4403,428201844.362553
"2911",4404,492462861.190827
"2912",4405,554326796.733659
"2913",4406,622268716.950109
"2914",4407,555908835.852272
"2915",4408,339185547.43757
"2916",4409,123522107.376865
"2917",4410,929935.099458657
"2918",4411,17576614.8528453
"2919",4412,100640027.068368
"2920",4413,372107920.93034
"2921",4414,174126588.236942
"2922",4420,1722568.7856006
"2923",4421,399346525.695416
"2924",4422,620849935.922724
"2925",4423,628633358.33066
"2926",4424,703894994.960484
"2927",4425,598107348.989742
"2928",4426,14244335.3770228
"2929",4430,10993967.8671777
"2930",4444,187652289.97306
"2931",4445,484704376.752482
"2932",4446,622268716.950109
"2933",4447,323705824.027414
"2934",4448,418230799.5468
"2935",4461,62483593.8162353
"2936",4462,48214829.543631
"2937",4471,9574756.13985293
"2938",4473,85881491.0979329
"2939",4485,364461087.152101
"2940",4486,622268716.950265
"2941",4487,622268716.950109
"2942",4488,561164415.826449
"2943",4489,17040054.9480134
"2944",4491,43510922.1630015
"2945",4492,348303909.507094
"2946",4493,615138104.412523
"2947",4494,622268716.950109
"2948",4495,270605460.737725
"2949",4496,589499097.098327
"2950",4499,345871974.677186
"2951",4500,619122252.197261
"2952",4501,450227165.265518
"2953",4502,141414492.130366
"2954",4503,16245795.39721
"2955",4505,82013124.8949936
"2956",4506,447621195.800228
"2957",4507,465963262.15325
"2958",4508,517371554.916304
"2959",4509,516353336.246805
"2960",4510,304574192.232779
"2961",4514,82074127.086544
"2962",4515,143533976.470007
"2963",4516,276782644.548814
"2964",4517,572605345.011637
"2965",4518,586745595.687182
"2966",4519,622384691.375357
"2967",4520,622384691.375515
"2968",4521,622384691.375832
"2969",4522,621796899.50777
"2970",4523,621846617.799625
"2971",4524,501499757.633677
"2972",4525,460392655.909167
"2973",4526,622384691.375515
"2974",4527,622384691.375515
"2975",4528,591581999.398008
"2976",4529,342960318.288217
"2977",4530,39893171.1497422
"2978",4533,163195186.791389
"2979",4534,422578487.427488
"2980",4535,547120072.124558
"2981",4536,578703466.860073
"2982",4537,630380948.94973
"2983",4538,520956416.729436
"2984",4539,265013045.495603
"2985",4547,22744249.4383493
"2986",4548,24577354.4910636
"2987",4554,7791026.73268838
"2988",4555,724849.638857141
"2989",4558,136981462.14022
"2990",4559,323742488.525142
"2991",4560,567719335.724206
"2992",4561,434698119.670103
"2993",4562,67272363.4370853
"2994",4563,96703.7154365313
"2995",4570,60672294.1160326
"2996",4571,336816593.478016
"2997",4572,471715142.734211
"2998",4573,462420242.385156
"2999",4574,312788172.290685
"3000",4575,180763005.523344
"3001",4576,1500042.53982504
"3002",4592,10666728.3451229
"3003",4598,4989885.25839424
"3004",4599,558102804.809052
"3005",4600,620559155.406786
"3006",4601,622384691.375515
"3007",4602,213228519.37592
"3008",4604,186355558.254011
"3009",4605,581266693.959146
"3010",4606,622384691.375515
"3011",4607,622384691.375675
"3012",4608,622388078.551236
"3013",4609,276072792.660637
"3014",4610,572439047.493243
"3015",4611,781806529.028059
"3016",4614,95926622.9182972
"3017",4615,375376742.690399
"3018",4616,598412679.623258
"3019",4617,622491324.065412
"3020",4618,342996338.984807
"3021",4621,353855705.261432
"3022",4622,499904349.21715
"3023",4623,646978051.427418
"3024",4624,466803841.321304
"3025",4625,449516052.440197
"3026",4626,238749240.618088
"3027",4627,368979234.639968
"3028",4628,328258336.941022
"3029",4629,457849299.733037
"3030",4630,593679930.581002
"3031",4631,443364613.78659
"3032",4632,570064154.24386
"3033",4633,621073722.936039
"3034",4634,622491324.065254
"3035",4635,622491324.065412
"3036",4636,622491324.065724
"3037",4637,437779306.997906
"3038",4638,497573358.57555
"3039",4639,622491324.065254
"3040",4640,622491324.065254
"3041",4641,622491324.065412
"3042",4642,622491324.065412
"3043",4643,622491324.065724
"3044",4644,622491324.064939
"3045",4645,573098789.191825
"3046",4646,357243693.665425
"3047",4647,66917113.7426748
"3048",4648,184113288.975989
"3049",4649,620228449.73828
"3050",4650,606907430.996526
"3051",4651,601513640.906758
"3052",4652,623553648.044918
"3053",4653,620214085.843144
"3054",4654,607410705.566092
"3055",4655,46044307.6116319
"3056",4656,22300265.7186578
"3057",4658,40051350.2286019
"3058",4659,168711014.602574
"3059",4660,201091973.971168
"3060",4661,292682725.555813
"3061",4662,525536520.041467
"3062",4663,350065999.341079
