"","OBJECTID","PA_area","dist_rod","dist_hid","dist_hidro_rod"
"2841",4270,4928012.1103645,13627.708666657,25516.4280012825,13627.708666657
"2842",4271,11139683.7204271,37871.2185652412,7568.8445643644,7568.84456436034
"2843",4272,43677213.2900545,59521.3804205373,4366.97913946083,4366.97913946083
"2844",4274,148425201.256957,97040.8746860923,42985.667100969,42985.6671009757
"2845",4275,486234422.01472,106561.075506258,54265.9141893012,54265.9141893058
"2846",4276,318394364.411911,89024.1157784773,65145.4006723175,65145.4006723187
"2847",4277,449242891.162339,71509.6403281773,67980.1486749055,67980.1486749023
"2848",4278,628729815.719443,51699.1742261532,47975.2306761602,47975.230676162
"2849",4279,580718862.34064,27001.8974607447,33534.3314863313,27001.8974607447
"2850",4280,474381884.542196,2303.25773954669,15495.3559611521,2303.25773954669
"2851",4281,445117696.960406,22396.7343777828,3685.71097692533,3685.71097692021
"2852",4282,7237369.08670221,47098.0684331411,27217.2363727398,27217.2363727402
"2853",4285,61470860.3697703,25826.4972448903,43951.2628665485,25826.4972448905
"2854",4286,309892259.392357,14740.2821384605,19770.8888725773,14740.2821384603
"2855",4288,66778381.1371037,4895.99819213694,28730.8306821621,4895.99819213694
"2856",4289,99582058.6859646,14323.6411770552,11161.5646892155,11161.5646892021
"2857",4290,272958279.510827,25801.0743943586,13314.460844914,13314.4608449164
"2858",4291,147428630.39415,36135.5250232092,30512.6649215806,30512.6649215806
"2859",4292,541761863.011426,46158.1273874476,37220.4729349903,37220.4729349986
"2860",4293,123907070.575269,55210.9627171532,46643.2919234201,46643.2919234282
"2861",4307,2807242.66232731,101678.783880526,41050.6518877146,41050.6518877146
"2862",4308,222235681.999099,126297.599064305,51432.9988284542,51432.9988284592
"2863",4309,577269233.238278,149189.882575454,43789.4000470609,43789.4000470672
"2864",4310,474206046.868356,172239.592403372,49275.0905685894,49275.0905685951
"2865",4311,398629402.576663,195690.845231306,64629.1130128379,64629.1130128422
"2866",4312,41530810.4206347,219433.670190066,84641.4455361002,84641.4455361034
"2867",4314,2709800.31013657,211216.093148421,64602.1732729684,71504.2882719184
"2868",4315,661468.839391125,186434.16770047,45391.8332769723,52674.7501753593
"2869",4316,187103029.801918,161653.204852692,31541.5788615339,32156.9088493377
"2870",4317,84010961.2390008,136873.212357644,17057.4230817053,17057.4230817128
"2871",4318,47072854.0915539,112094.198038999,7204.75249235716,10016.4100541672
"2872",4325,116287061.349466,61144.6315196468,25320.5156264205,25320.5156264138
"2873",4326,69151965.5029617,53326.6931712269,36193.7432228643,36193.7432228555
"2874",4330,238012592.494052,15622.5566159167,26787.8134033969,15622.5566159167
"2875",4331,622143402.141997,37287.0155516405,13023.918154874,13023.918154874
"2876",4332,622143402.142155,52724.963344191,2913.05403435682,2913.05403435161
"2877",4333,361579629.149725,34528.5837364522,5619.677054285,5619.67705428808
"2878",4334,501101728.505881,16167.6138052028,23777.0099108073,16167.6138052028
"2879",4347,588796.38177192,115396.856355397,1738.5746523322,1738.57465232973
"2880",4357,393663554.034947,197733.877578838,40993.3645802869,40993.364580293
"2881",4358,59461040.5895707,186540.081190122,46033.2166147661,46033.2166147628
"2882",4364,21669781.4057987,119395.795023241,90428.420350194,90428.4203501859
"2883",4365,164181191.652873,108204.985744502,81605.9879276971,81605.9879277032
"2884",4370,5828616.34355992,48817.4217494753,69836.8218859904,48817.4217494753
"2885",4371,89967439.7531711,34268.9691536918,74659.3202147404,34268.9691536918
"2886",4372,594883052.220638,19727.6748259221,58467.6085413277,19727.6748259221
"2887",4373,524399466.989769,5170.22011504046,42449.2223237108,5170.22011504046
"2888",4374,530261271.069546,8911.0910686093,34375.9190319207,8911.09106860912
"2889",4375,13233151.4645717,22942.1951113381,23857.1533201207,22942.1951113381
"2890",4376,9872082.58977659,36963.3453169656,4124.80852376211,4124.80852375946
"2891",4377,57675981.7147009,52855.1273207951,15750.3734070283,15750.3734070357
"2892",4378,378056346.510774,56167.286753,40554.6997721886,40554.6997721826
"2893",4379,622143402.142313,57821.5069353677,60523.1986022943,57821.5069353677
"2894",4380,600220037.024654,58552.0859849894,78934.2168692106,58552.0859849894
"2895",4381,56210891.8146381,47597.0307233449,73524.7980596187,47597.0307233449
"2896",4382,571793918.095263,22929.9538463598,49844.1403816503,22929.9538463588
"2897",4385,102503084.063986,46164.569760785,3909.83003120508,3909.83003120649
"2898",4386,74751514.5320763,69099.5299704132,19734.5095909576,19734.5095909637
"2899",4388,209565896.810903,103688.973586442,51056.3642692304,51056.3642692394
"2900",4389,195231331.357324,106843.811873108,73519.8299371763,73519.8299371783
"2901",4390,357521059.75781,97308.7769563225,82971.6742913901,82971.6742913964
"2902",4391,123426296.690151,73420.4938655979,58530.4246375084,58530.4246375151
"2903",4392,553833204.645541,48736.2578065296,34573.9419291451,34573.941929149
"2904",4393,847863143.450076,24050.6037466939,12869.5373747999,12869.5373748016
"2905",4394,538555966.059461,636.457310636835,3456.98259976906,636.457310636835
"2906",4395,151164179.155925,25324.9144680185,15585.3239627692,15585.3239627629
"2907",4399,13986440.656818,4664.17237501609,50094.2867358814,4664.17237501539
"2908",4400,455675036.756566,6308.58707574151,30045.3532548437,6308.58707574151
"2909",4402,33739498.6547618,28258.0084921596,37410.6145545252,28258.0084921594
"2910",4403,428201844.362553,37025.3425350942,16632.7124588532,16632.7124588543
"2911",4404,492462861.190827,48760.688896215,2139.70610540937,2139.70610540134
"2912",4405,554326796.733659,58936.2056289303,19629.4884819215,19629.488481922
"2913",4406,622268716.950109,69550.3490215787,39386.7951118162,39386.795111814
"2914",4407,555908835.852272,77929.9044187354,61304.4675732638,61304.467573261
"2915",4408,339185547.43757,89057.5402200671,79004.5540412459,79004.5540412517
"2916",4409,123522107.376865,104484.045544995,93057.2036916622,93057.2036916655
"2917",4410,929935.099458657,122205.671729892,110918.262291438,110918.262291442
"2918",4411,17576614.8528453,141714.658678211,131053.758401178,131053.758401183
"2919",4412,100640027.068368,120234.213398558,151586.817637034,120234.213398558
"2920",4413,372107920.93034,95776.0475148832,172611.582650334,95776.047514885
"2921",4414,174126588.236942,71394.9819362596,163123.645834386,71394.9819362596
"2922",4420,1722568.7856006,71255.4900939175,59463.2186481144,59463.2186481144
"2923",4421,399346525.695416,93684.7395311607,63418.2605974337,63418.2605974337
"2924",4422,620849935.922724,117048.277375724,73758.9928268378,73758.992826844
"2925",4423,628633358.33066,140875.048581898,68650.4141775071,68650.4141775134
"2926",4424,703894994.960484,165004.542497358,72271.4977014831,72271.4977014892
"2927",4425,598107348.989742,189124.226479869,83494.0654017755,83494.0654017804
"2928",4426,14244335.3770228,213377.060157704,95625.7125356507,99785.5086563905
"2929",4430,10993967.8671777,163802.095293037,10249.8542227079,50634.2191621479
"2930",4444,187652289.97306,27442.388371084,16525.4974990852,16525.4974990791
"2931",4445,484704376.752482,49283.3184801609,7602.19105362942,7602.19105363356
"2932",4446,622268716.950109,69547.1997805444,20538.4816998298,20538.4816998219
"2933",4447,323705824.027414,51313.5294012251,28887.1037436594,28887.1037436579
"2934",4448,418230799.5468,14493.7785938385,57839.6865528679,14493.7785938385
"2935",4461,62483593.8162353,101169.530326381,34972.764240602,34972.764240602
"2936",4462,48214829.543631,106538.717986675,37668.3525392742,37668.3525392742
"2937",4471,9574756.13985293,193112.177130965,69319.9056387193,69319.905638712
"2938",4473,85881491.0979329,186369.331571198,73076.4162644734,73076.4162644745
"2939",4485,364461087.152101,39894.553159988,40411.3117866558,39894.553159988
"2940",4486,622268716.950265,25660.2649098492,23667.2552638285,23667.2552638306
"2941",4487,622268716.950109,11626.0534080426,12711.2312719387,11626.0534080426
"2942",4488,561164415.826449,2398.2582814748,8277.68509609893,2398.25828147463
"2943",4489,17040054.9480134,17691.9072863906,3660.05507441413,3660.05507442137
"2944",4491,43510922.1630015,31356.0648512309,41672.0046262731,31356.064851231
"2945",4492,348303909.507094,32941.0167485791,65809.0912719084,32941.0167485791
"2946",4493,615138104.412523,33673.0479211582,86534.9490767208,33673.0479211582
"2947",4494,622268716.950109,34740.4567401432,63443.2054363944,34740.4567401432
"2948",4495,270605460.737725,18394.2116339948,41551.0516287907,18394.2116339938
"2949",4496,589499097.098327,4862.13987650087,18675.4254350528,4862.13987650087
"2950",4499,345871974.677186,57367.7425991416,37873.8946876205,37873.8946876209
"2951",4500,619122252.197261,70106.7019497152,50654.4818519346,50654.4818519432
"2952",4501,450227165.265518,81738.0610448627,65763.9704268877,65763.9704268921
"2953",4502,141414492.130366,83479.7099694767,85216.3787354332,83479.709969477
"2954",4503,16245795.39721,75682.7536020546,82799.2372599763,75682.7536020546
"2955",4505,82013124.8949936,45216.4479083444,34188.892711737,34188.8927117324
"2956",4506,447621195.800228,20834.7998859879,11535.500458327,11535.5004583291
"2957",4507,465963262.15325,3576.1814455431,5855.69164688573,3576.18144554275
"2958",4508,517371554.916304,23011.3665198453,28925.4159692994,23011.3665198456
"2959",4509,516353336.246805,13341.1402227324,47452.2017505013,13341.1402227324
"2960",4510,304574192.232779,3575.60140718816,69123.9228053671,3575.6014071886
"2961",4514,82074127.086544,39721.5289615502,47677.954470237,39721.5289615501
"2962",4515,143533976.470007,49740.1350782412,50575.4976417515,49740.1350782424
"2963",4516,276782644.548814,60149.334414124,31820.9405855429,31820.9405855478
"2964",4517,572605345.011637,69950.0140940892,14081.5402234495,14081.5402234488
"2965",4518,586745595.687182,81337.1259979122,5865.01717875021,5865.01717874244
"2966",4519,622384691.375357,91629.0797624398,29272.9949368102,29272.9949368179
"2967",4520,622384691.375515,101514.319117712,48727.3302543156,53654.7308207319
"2968",4521,622384691.375832,110828.64673405,69351.2357708453,77437.1229283322
"2969",4522,621796899.50777,123614.429053652,91059.5686219544,101728.843254252
"2970",4523,621846617.799625,139648.971109704,112941.515016525,126236.19803398
"2971",4524,501499757.633677,148625.167432911,135179.283345299,145957.888601257
"2972",4525,460392655.909167,124199.406413431,158191.040213118,124199.406413431
"2973",4526,622384691.375515,99950.0256247414,181683.860555943,99950.0256247421
"2974",4527,622384691.375515,76057.450795982,173705.488032936,76057.450795982
"2975",4528,591581999.398008,52564.856978885,152437.838700557,52564.856978885
"2976",4529,342960318.288217,29474.1863508092,132431.126110415,29474.1863508092
"2977",4530,39893171.1497422,6545.21013158706,114349.128942678,6545.21013158706
"2978",4533,163195186.791389,62577.3341578976,84326.5187745489,62577.3341578976
"2979",4534,422578487.427488,86647.3149397014,87159.2530529725,86647.3149397014
"2980",4535,547120072.124558,111024.603719029,96537.6755311084,96537.6755311084
"2981",4536,578703466.860073,134987.827285934,93522.1705016609,93522.1705016672
"2982",4537,630380948.94973,159072.287998096,96210.4370018976,96210.437001904
"2983",4538,520956416.729436,183358.409093375,104898.626126545,104898.626126551
"2984",4539,265013045.495603,207346.096800529,85503.4712225041,118271.791767057
"2985",4547,22744249.4383493,71302.2611950158,57311.380028357,71302.2611950162
"2986",4548,24577354.4910636,49672.3435962046,78681.1683277896,49672.3435962037
"2987",4554,7791026.73268838,4989.32519725373,79866.2426452557,4989.32519725373
"2988",4555,724849.638857141,16323.817160797,58552.9904173203,16323.817160797
"2989",4558,136981462.14022,62333.1157104168,6539.38431932918,6539.38431933376
"2990",4559,323742488.525142,64663.0525850776,31298.9052089918,31298.9052089894
"2991",4560,567719335.724206,42338.9524412616,51353.8795922642,42338.9524412616
"2992",4561,434698119.670103,606.006459126457,52720.6236390577,606.00645912681
"2993",4562,67272363.4370853,63487.2272546779,105952.798394634,63487.2272546779
"2994",4563,96703.7154365313,54165.2642774541,85947.4307352115,54165.2642774541
"2995",4570,60672294.1160326,42210.8476990206,19884.7510950438,19884.7510950503
"2996",4571,336816593.478016,47146.9571078194,22578.0496523828,22578.0496523824
"2997",4572,471715142.734211,52771.9610801206,32551.8506355546,32551.8506355516
"2998",4573,462420242.385156,59860.8062567509,43467.477054663,43467.4770546693
"2999",4574,312788172.290685,68624.238338105,48189.2897006575,48189.2897006634
"3000",4575,180763005.523344,76918.2577572688,51155.7076017571,51155.7076017587
"3001",4576,1500042.53982504,81684.0473917258,32753.8701692123,32753.870169216
"3002",4592,10666728.3451229,110491.238481618,34868.7390362859,34868.7390362775
"3003",4598,4989885.25839424,37999.499976515,28476.0867116006,28476.0867116022
"3004",4599,558102804.809052,32972.397431225,19410.6524299793,19410.6524299793
"3005",4600,620559155.406786,22571.2394027283,5789.33093051252,5789.33093051252
"3006",4601,622384691.375515,12158.4489839552,2618.24541956391,2618.24541956003
"3007",4602,213228519.37592,1179.93758136082,10570.2015532756,1179.93758136082
"3008",4604,186355558.254011,6957.54071004246,36796.5269031505,6957.54071004246
"3009",4605,581266693.959146,6579.56415668225,54427.2093737722,6579.56415668225
"3010",4606,622384691.375515,8060.28325011131,74616.3309152138,8060.28325011131
"3011",4607,622384691.375675,8804.87819370587,81198.3421436578,8804.87819370587
"3012",4608,622388078.551236,9899.21131555402,56467.9113229091,9899.21131555402
"3013",4609,276072792.660637,9653.20797499319,31901.8169420654,9653.2079749939
"3014",4610,572439047.493243,11748.6932820579,8039.66979730732,8039.66979730097
"3015",4611,781806529.028059,11407.6200799577,12553.8066181479,11407.6200799577
"3016",4614,95926622.9182972,48120.6098357035,72203.2901020606,48120.6098357035
"3017",4615,375376742.690399,59618.8870222814,84892.6078273367,59618.8870222814
"3018",4616,598412679.623258,59832.1311809593,100923.75290811,59832.1311809596
"3019",4617,622491324.065412,52475.7503006887,89450.9890994852,52475.7503006882
"3020",4618,342996338.984807,41693.7138628578,67087.9294499684,41693.7138628578
"3021",4621,353855705.261432,496.669456475288,4967.90419686242,496.669456475288
"3022",4622,499904349.21715,96.517324829367,29564.1121528313,96.517324829367
"3023",4623,646978051.427418,10351.4122165347,54133.661320521,10351.4122165347
"3024",4624,466803841.321304,18978.9700461767,78644.2423734799,18978.9700461764
"3025",4625,449516052.440197,29163.3378243436,100335.82754538,29163.3378243442
"3026",4626,238749240.618088,37855.3048959718,85009.109430326,37855.3048959718
"3027",4627,368979234.639968,50141.7129774421,74975.8706924094,50141.7129774421
"3028",4628,328258336.941022,61626.1101608955,72469.1393959847,61626.1101608955
"3029",4629,457849299.733037,71984.8791896683,63351.9723194187,66974.1584312976
"3030",4630,593679930.581002,83567.9477039394,38785.3325858228,46193.9947953404
"3031",4631,443364613.78659,92565.4619579278,15122.9500050451,22659.8698832695
"3032",4632,570064154.24386,103891.114161924,3544.96048481503,6290.25850953521
"3033",4633,621073722.936039,114556.293407163,14312.7964989011,26225.4732270505
"3034",4634,622491324.065254,124792.615363307,35508.3097955384,50694.5643469924
"3035",4635,622491324.065412,133415.591627875,57454.0120230668,75405.9486971517
"3036",4636,622491324.065724,144504.231906639,79704.184611258,100180.484067194
"3037",4637,437779306.997906,158435.839285415,103122.436787283,124980.616961162
"3038",4638,497573358.57555,154631.632113974,126991.639831558,149793.629250456
"3039",4639,622491324.065254,131098.890774105,149305.880214706,131098.890774105
"3040",4640,622491324.065254,108021.071331526,169926.003041381,108021.071331525
"3041",4641,622491324.065412,84640.3883401855,187018.220983385,84640.3883401855
"3042",4642,622491324.065412,61002.3908557406,167459.955723721,61002.3908557406
"3043",4643,622491324.065724,38724.2249759102,149486.708938072,38724.2249759102
"3044",4644,622491324.064939,14217.3515151289,133739.05333291,14217.3515151299
"3045",4645,573098789.191825,9252.19327721233,121088.448989619,9252.19327721269
"3046",4646,357243693.665425,32666.9376727979,112583.796107438,32666.9376727989
"3047",4647,66917113.7426748,56672.6221531644,109198.126503494,56672.6221531644
"3048",4648,184113288.975989,80951.0135686834,111399.154862629,80951.0135686834
"3049",4649,620228449.73828,104923.498293786,118876.968560995,104923.498293786
"3050",4650,606907430.996526,128926.367947783,118398.055547461,118398.055547468
"3051",4651,601513640.906758,153141.300264925,120531.771535749,120531.771535755
"3052",4652,623553648.044918,177523.51828327,101841.70365413,127570.951395862
"3053",4653,620214085.843144,185998.184906797,78447.0942496154,138771.100174324
"3054",4654,607410705.566092,182365.127412352,54836.4534933453,137394.651763974
"3055",4655,46044307.6116319,178737.838785059,30427.653336509,120353.910207872
"3056",4656,22300265.7186578,175006.059700873,7508.69850030374,106074.298957345
"3057",4658,40051350.2286019,149619.031969525,32667.5777765766,88498.2679749188
"3058",4659,168711014.602574,126861.979999954,52919.2358037654,83444.8480907493
"3059",4660,201091973.971168,105056.718543619,60849.4510953638,85615.2056002722
"3060",4661,292682725.555813,83826.6657049366,74580.7543361465,83826.6657049382
"3061",4662,525536520.041467,62602.6070236026,92232.1058487009,62602.6070236023
"3062",4663,350065999.341079,41379.6415893897,112457.621626794,41379.6415893893
"3063",4668,194139157.291733,1051.71375474869,72334.6441980618,1051.71375474975
"3064",4669,593172309.587651,25812.9411132818,47912.517373553,25812.9411132818
"3065",4670,417475047.870732,49598.536586329,24306.8164727443,24306.816472739
"3066",4671,257698.766746019,63293.5513969374,4578.38570610158,4578.3857061074
"3067",4675,2965623.57344951,10445.3808480362,75010.1979614975,10445.3808480362
"3068",4676,214412475.584756,40639.9022990039,92528.0338159601,40639.9022990039
"3069",4677,209116389.084192,31104.8801626652,83153.4663855893,31104.8801626652
"3070",4678,14394307.2538779,21015.0434259929,58351.3267475689,21015.0434259929
"3071",4683,236450100.251839,14633.7776386381,21418.3778137617,14633.7776386383
"3072",4684,485076233.004959,17497.0338942199,41213.5721746648,17497.0338942199
"3073",4685,613128191.36164,22804.6802201642,46130.1762654895,22804.6802201642
"3074",4686,622491324.065254,29165.0662083669,53889.5991052448,29165.0662083669
"3075",4687,622491324.065412,36938.2072793025,65705.3977568299,36938.2072793025
"3076",4688,622491324.065412,45887.4403275556,63602.5849903712,45887.4403275556
"3077",4689,610946452.596983,52746.6032820381,39911.9785531082,39911.9785531142
"3078",4690,86026272.3181318,56852.1526994128,18032.6137497102,18032.6137497088
"3079",4699,389796590.054178,146922.349458333,117828.539676286,117828.539676292
"3080",4700,84925765.3494685,157756.426274812,121452.97875923,121452.978759229
"3081",4708,6479115.00242276,62832.9868666063,3475.68364496977,3475.68364496271
"3082",4713,142781361.177455,8977.66187672661,66.3180441265337,66.3180441238866
"3083",4714,622491324.064939,21.1323546525951,9330.68635388444,21.1323546525951
"3084",4715,314948321.029235,10428.5593039978,21164.7050603251,10428.5593039976
"3085",4716,175808651.9545,20847.5399572642,34548.8361793671,20847.5399572636
"3086",4717,141869.721663386,18604.4589599673,40539.9685324904,18604.4589599673
"3087",4719,272942975.273442,18197.1863427727,71819.7061773543,18197.1863427725
"3088",4720,622491324.065412,16820.7010054998,89555.6385456551,16820.7010054998
"3089",4721,622491324.065412,15742.2491086802,76599.6602741243,15742.2491086802
"3090",4722,634185211.087003,14928.3321490655,58536.7303897359,14928.3321490655
"3091",4723,684663911.215758,8101.85715411844,34808.3412701321,8101.85715411844
"3092",4724,353472838.035332,152.896361636312,13503.8050940062,152.896361636489
"3093",4725,1003644030.72245,7452.50460121787,7758.49831699438,7452.50460121787
"3094",4726,373903832.237601,1768.40976445343,32042.090921964,1768.40976445413
"3095",4730,111463556.727452,36501.279971622,118758.695991799,36501.2799716218
"3096",4731,426633682.425456,28181.094339021,94156.3799752401,28181.094339021
"3097",4732,584488359.340361,20232.17659946,69714.5116259721,20232.1765994596
"3098",4733,196634873.472122,8877.83471229928,45691.3193897419,8877.83471229928
"3099",4735,282661436.76543,1309.19192713683,15541.8550816631,1309.19192713595
"3100",4736,610298205.152592,13027.1817812526,34173.3640155952,13027.1817812524
"3101",4737,556306340.410531,24733.6657631647,57556.9580148447,24733.3416734393
"3102",4738,27909645.3838113,41041.0419588904,81470.7220500238,41041.0419588904
"3103",4739,420817855.226171,51141.708338928,105787.909497797,51141.7083389284
"3104",4740,618397596.701728,61601.7096595149,106968.95357736,61601.7096595149
"3105",4741,622588613.775192,71241.7850845844,99186.6299909763,71241.7850845844
"3106",4742,622588613.775347,83389.2743247081,75151.4692853909,83389.2743247082
"3107",4743,622588613.774879,95166.7745309545,51931.9545908884,78200.9663053341
"3108",4744,622588613.775347,105329.972086622,31134.8537655704,56968.7613118001
"3109",4745,603932365.103123,115609.937401542,11926.5701016889,39280.4769956923
"3110",4746,440122282.842955,125566.784175233,9003.15538975992,31146.6042382069
"3111",4747,623470451.525392,136923.125688948,3381.46721065047,40224.2215796371
"3112",4748,622588613.775034,147214.403264098,24623.7933074569,59153.9530489426
"3113",4749,622588613.775192,156549.339905257,48873.6555025094,81324.7621689417
"3114",4750,622588613.775507,166442.807043821,72893.1421066639,104697.504877785
"3115",4751,467931430.466437,178714.808515155,94854.7801734658,128618.586448779
"3116",4752,553768881.196088,163153.052456241,114679.333008717,152830.740485861
"3117",4753,627445365.725326,139519.517814922,135976.376913816,139519.517814922
"3118",4754,622588613.775034,115834.03220912,158287.046389788,115834.03220912
"3119",4755,622588613.775192,91363.7499771682,181247.96638616,91363.7499771682
"3120",4756,622588613.775192,67153.0644982301,184625.11700439,67153.0644982301
"3121",4757,622588613.775507,43642.3770090956,168501.223783219,43642.377009096
"3122",4758,622588613.774721,20924.6424551434,154708.449769321,20924.6424551434
"3123",4759,622588613.775347,2545.12058910964,143918.591216833,2545.12058910964
"3124",4760,622588613.775192,26534.3297192532,136843.825447128,26534.3297192532
"3125",4761,520655891.234861,50986.8477917798,134073.561463932,50986.8477917794
"3126",4762,531651403.59412,75352.429723275,135871.347357631,75352.4297232754
"3127",4763,622716292.803917,99532.2564660232,142063.865562462,99532.2564660235
"3128",4764,632074337.473819,123963.232594178,143276.053031781,123963.232594177
"3129",4765,626419078.209044,148286.16399008,119450.769141121,145043.397379217
"3130",4766,623930278.811684,165009.072503167,95249.9103454617,150940.965430645
"3131",4767,622588613.775192,161384.238186722,71449.7106068839,160514.144984125
"3132",4768,290668669.352682,157750.682468405,47542.9520554555,155409.863302164
"3133",4769,144074460.998986,154123.81331031,23308.1127307607,140302.404791045
"3134",4770,255183421.799604,150416.201935916,746.31885245799,128075.428825982
"3135",4771,311092369.183647,146624.634178274,17978.3461163348,119623.516570834
"3136",4772,88625204.6172918,142886.220874332,42084.7621835825,112229.445194122
"3137",4773,566447634.725208,139247.455485859,65492.6422715363,108291.170630766
"3138",4774,594567716.108,117965.97327211,84130.2141587417,109971.436292611
"3139",4775,498464490.074199,96742.4998299784,94557.1014667219,96742.4998299783
"3140",4776,556378091.054183,75523.7335788679,109700.913868222,75523.7335788685
"3141",4777,208296240.631362,54327.300586176,127274.607600418,54327.3005861771
"3142",4783,212043432.165621,23715.689531442,46973.6986468904,23715.689531442
"3143",4784,456570080.405194,48496.7106596305,22560.0713220239,22560.0713220264
"3144",4785,133781317.893467,70796.0048774361,337.489827604218,337.489827600689
"3145",4787,198988.655010912,37584.1951196153,33027.2481334277,33027.248133424
"3146",4790,76053105.1257545,8044.20176653219,87636.5148503853,8044.20176653219
"3147",4791,5776173.43306303,1280.07722144054,64594.0134932269,1280.07722144054
"3148",4794,174898454.437276,13756.0514206246,1649.59585603348,1649.59585603789
"3149",4795,81347958.3667204,10390.2656005145,12506.7545328611,10390.2656005145
"3150",4797,238783595.240799,7224.32534229842,56334.5995940915,7224.32534229842
"3151",4798,622544348.792236,1408.3053873832,70553.061468536,1408.3053873832
"3152",4799,622563524.600652,4806.1578574486,68979.528602788,4806.15785744843
"3153",4800,622588613.775034,13184.5650123943,56191.068985339,13184.5650123943
"3154",4801,622588613.775192,22890.2688763364,46156.032373061,22890.2688763364
"3155",4802,622588613.775192,29675.2068308223,32033.8266462414,29675.2068308229
"3156",4803,486304831.798714,32095.7456427862,10277.982898106,10277.9828981042
"3157",4804,509818.902285217,34421.9585151737,11119.5149336254,11119.5149336251
"3158",4805,345538031.241609,36505.9419835112,12281.950567245,12281.9505672361
"3159",4806,369128867.279233,49333.3046197492,1.65744589572851,1.65744589890457
"3160",4807,32012192.8205531,67764.7289990519,22706.4538420245,22706.453842026
"3161",4813,363443810.821823,133757.748152751,106897.529616861,106897.529616861
"3162",4815,88803.4685318662,126498.867488284,86206.6911590001,86206.691158991
"3163",4820,5559884.96613347,55180.8061925861,12088.718375331,12088.7183753354
"3164",4821,1859793.39220731,41847.5332767006,16006.7343732109,16006.7343732178
"3165",4822,701617.395967702,28510.4655239878,21304.2412214089,21304.2412214073
"3166",4827,331635798.123738,22613.7241079884,26844.0252820916,22613.7241079886
"3167",4828,435791164.440572,33015.7596114761,43537.5579008504,33015.7596114765
"3168",4829,1129154.83606958,43429.4030497385,54156.5229486989,43429.4030497391
"3169",4833,244009159.638083,39535.0728429246,79181.1111979467,39535.0728429256
"3170",4834,622588613.775192,28881.1881420943,58396.5962322719,28881.1881420943
"3171",4835,622588613.775192,20370.1941756252,42014.4131576621,20370.1941756252
"3172",4836,637129685.258653,4532.25985536978,35152.0061608047,4532.25985536978
"3173",4837,697122228.533194,11353.4079762418,18016.8053783567,11353.4079762429
"3174",4842,97608630.9063804,15555.3246904958,90903.7948467774,15555.3246904959
"3175",4843,534100983.542864,14058.0542426854,108824.982325383,14058.0542426856
"3176",4844,622085449.146673,4961.44258331472,100937.301269229,4961.44258331472
"3177",4845,341168592.001597,1747.24757095129,78645.59444814,1747.24757095129
"3178",4846,7881120.02505873,13367.4121299088,58430.8793994236,13367.4121299086
"3179",4847,94091442.4262711,21002.6223129642,43306.5119108308,21002.6223129649
"3180",4848,348743472.225703,20623.4760349404,39610.4641349127,20623.4760349409
"3181",4849,184565342.990473,8911.64211672801,49947.6970141728,8911.64211672801
"3182",4850,433988.423608497,12103.0058609097,68211.4684143918,12103.0058609097
"3183",4851,453627298.754966,36644.2255032833,89683.2438855812,36644.2255032833
"3184",4852,609338655.798787,61403.7488655358,112541.596469311,61403.7488655358
"3185",4853,419902464.981418,84718.4713925437,121138.996510941,84718.4713925444
"3186",4854,453830049.328808,93361.464650023,96327.6512411075,93361.4646500228
"3187",4855,555682017.849421,105148.100683235,71516.5045093536,105148.100683235
"3188",4856,506965418.110241,116976.50395074,46705.8855477064,91861.8223128401
"3189",4857,376798400.207101,127578.062324019,21897.6076381427,74189.0157565853
"3190",4858,588662830.810894,138791.020975911,2679.57880115654,61024.6210960018
"3191",4859,620983064.822223,148157.470360886,20038.6507838129,56025.5412872497
"3192",4860,622676559.371762,159296.912486389,5466.92324497804,61533.7358791772
"3193",4861,622676559.372079,170086.911172653,17684.7372005389,75276.9707771905
"3194",4862,622676559.371605,180118.73907006,40115.1899152636,93699.1238152135
"3195",4863,622676559.371762,188971.449161847,59955.9495520767,114564.873475797
"3196",4864,619850711.151515,193630.375095456,80487.0271054002,136760.280964136
"3197",4865,616642210.98647,169492.183377885,102856.728241318,159732.016024678
"3198",4866,620237178.115232,145584.340635582,126137.876706978,145584.340635582
"3199",4867,622676559.371762,122042.305212875,149885.051224159,122042.305212875
"3200",4868,622676559.372079,99126.5059530194,168242.526953605,99126.5059530186
"3201",4869,622676559.37129,75338.0479161437,185723.274326895,75338.0479161437
"3202",4870,622676559.371922,50877.9049830572,188884.09609423,50877.9049830572
"3203",4871,622676559.371762,26882.0487187602,176695.990949858,26882.0487187602
"3204",4872,622676559.371605,2481.79107752702,167334.817269407,2481.79107752702
"3205",4873,578191814.650463,21935.7237419727,161293.540114362,21935.7237419745
"3206",4874,348123229.64917,46024.9354544925,158951.152013907,46024.9354544932
"3207",4875,609905933.423501,70592.5331668636,160469.714217219,70592.5331668633
"3208",4876,703208771.429564,94983.9058324431,165743.136601073,94983.9058324431
"3209",4877,625411773.08942,119311.165678361,141731.403174063,119311.165678361
"3210",4878,454095454.99374,144009.983218416,116920.021122728,144009.983218416
"3211",4879,31154014.8050687,140394.06479358,92108.6548558351,140394.064793579
"3212",4880,581441138.725461,136769.985434419,67297.3329297036,136769.985434419
"3213",4881,592167550.264716,133136.464771352,42486.1464326335,133136.464771352
"3214",4882,424759817.973423,129509.484180588,17675.6878653685,129509.484180588
